10.1	4.521325929	2.343382522	3.322807871	2.13537562	3.323870098	2.506069732	2.714650185	2.203964126	2.679240916	1.776136001	2.104509773	2.568836189	2.026943437	1.904804683	1.843128824	2.493260736	2.218670521	2.218867944	1.860539757	1.939388331	2.983593246	1.853417655	2.364829573	1.851086174	2.169555304	2.41612389	2.893286288	3.420152244	2.588815838	2.814226575
11.1	4.085987993	2.024349469	3.11635361	2.262915679	2.862372237	2.231466817	2.445497093	2.804976225	2.504881198	1.426887864	1.881616072	2.369104054	1.741263754	1.547701033	2.131407737	2.262937622	1.954152005	1.859768829	1.571002505	1.594275749	2.817357	1.686617955	2.125673582	1.620721994	3.779132573	2.319200267	2.547511524	4.236902026	3.254691842	2.594290561
12.1	8.398076692	7.525574053	7.284133755	6.994933793	8.835742527	8.826474762	8.234464437	9.347297806	7.386172903	6.290157855	9.58561476	9.311677711	9.161053005	9.272397209	8.125940339	9.024281998	9.093023989	9.327670525	9.067053536	7.740147733	8.638164365	8.250265252	9.978767651	8.159344607	8.187617327	9.55801119	8.334887334	10.30559439	9.057535023	8.68159825
13.1	10.7829237	8.963605325	8.729691772	8.108987509	9.995627255	9.796583803	9.853127063	10.37647489	8.487690935	7.246030832	10.63392883	10.47467838	10.14598308	10.08833244	9.22892208	10.09231581	10.21000158	10.35111923	10.12706059	9.099835641	9.789531689	9.250313579	11.07956678	9.176588317	9.342901369	10.63286346	9.436873915	11.22069211	10.23153321	9.81243485
14.1	12.37723819	10.23642684	10.48540167	10.15865765	11.51416517	10.55235113	10.98407662	11.33706657	10.48682095	9.09957005	11.0304023	10.99758739	10.67529726	10.8170492	10.0161411	10.47150655	10.74593226	11.57553547	10.82978694	10.10440088	11.02954123	10.1260475	12.31854563	9.893491754	10.12899831	11.02600395	9.941498984	11.7821325	10.71856798	9.97301998
15	9.40603638	7.473026245	7.538133047	6.837598922	9.36183502	7.240783702	8.418203866	8.198847221	7.23734765	6.813197583	8.222287758	7.994136168	7.680054952	7.410092594	7.2933852	7.504155573	7.907167687	8.050398847	7.339441182	7.405827325	7.771757515	7.300401069	9.562584547	6.772067752	7.937853413	10.28002604	7.712460969	11.01728168	8.481671904	8.867098315
16.1	12.71587043	10.62589967	10.88821127	10.62089885	11.92107737	10.94325179	11.33187985	11.70051428	11.00844403	9.548314661	11.53076185	11.6266399	11.09659064	11.21387762	10.50234055	10.87758553	11.19914105	11.87007877	11.36901219	10.39189335	11.49851666	10.58659776	12.67404592	10.36395513	10.59028856	11.72738955	10.52812002	12.27281813	11.25393846	10.2498364
17.1	11.06732881	10.99462851	11.60257315	10.91182413	11.66522309	11.845056	11.64545309	11.42352512	10.33825949	10.3440251	11.52578652	12.14240865	11.45936194	10.85496809	11.32974421	12.10825458	11.66147172	12.0721048	10.59847966	11.29905286	11.91475772	10.89390518	12.9330907	10.21706225	12.05787905	11.14174251	10.85853278	11.8653393	11.01360253	11.99014014
18.1	10.80184979	10.87785006	11.64293122	10.85466973	11.2820262	11.69621513	11.40371668	11.26369643	10.46319125	10.03994442	11.44264446	11.9053084	11.28782317	10.58237724	11.11263759	11.88421785	11.51939841	11.62734191	10.42665264	10.78830969	11.44288183	10.68096074	12.69155358	9.820760711	11.55594985	10.90543063	10.43813792	11.56002324	10.67577713	11.29468392
19.1	5.06186172	2.166520716	3.258012159	2.078318466	3.049094711	2.461690945	2.563611373	2.056930288	2.574156259	1.550953842	1.972652221	4.413363905	2.592950669	1.774458588	1.581156464	2.423955401	2.05795621	2.253459273	1.783853053	1.702929657	2.999434353	1.710763462	2.233583173	1.870008367	2.024806524	4.318689941	3.425852689	3.364601846	4.674341439	2.576106321
20.1	4.174438379	2.070121374	3.144622843	5.192830531	2.8835825	2.288764881	2.490404031	1.946046962	2.544613972	1.458503799	1.906504286	2.382248077	1.78206966	1.607035293	1.488306765	2.297133297	1.978232978	1.886220016	1.628583711	1.604736519	2.875470067	1.681451065	2.136079471	1.693475806	1.867557687	2.444838251	2.586213736	3.866406557	2.463778069	2.4108675
21.1	4.586604435	2.315443634	3.304437153	2.151301304	3.346026459	2.552112905	2.725444954	2.169750906	2.656904752	1.76906291	2.06686485	2.576977489	1.988799189	1.912630706	1.848374362	2.521762358	3.228859932	2.211362698	1.877944447	1.948882258	3.057170891	3.242710266	4.660881282	1.867394398	2.151936079	2.427154254	2.857824977	3.410410307	2.605859584	3.14755109
22.1	4.42946064	4.435007115	3.374745996	2.087109762	3.044004102	3.190038931	2.638523842	2.560000766	2.678094222	1.655380682	2.066258342	2.534340301	1.964301402	2.421955471	1.851696279	2.825962037	3.362879424	2.727037146	1.829426632	1.717276553	3.076681367	1.80489406	2.291127001	1.894651323	2.050865939	2.472741716	5.022107661	6.132076666	2.682148067	3.028414974
23.1	4.520325437	2.313199696	3.368065685	2.113604828	3.244837599	3.421935549	2.706574977	2.181736434	2.664583871	1.704851165	2.113390793	2.56376047	2.035365257	1.918472107	1.790736596	2.486467768	2.191995268	2.192771128	1.868909947	1.874940933	3.008896484	2.27386645	2.436367886	2.28666384	2.139169203	2.745638993	2.846405659	3.498807411	2.62862407	2.748952567
24.1	6.446072076	5.146481717	5.764215828	5.111906015	5.239506499	6.179465468	5.678019212	6.661132481	4.474176426	4.384981592	5.322242929	5.875629693	5.84848098	4.891420645	4.758297847	6.168701799	5.659590668	5.900813204	3.796864549	4.76807314	5.73544365	5.523099592	6.549897692	4.209138278	5.583949554	6.046880843	4.928693413	6.473249697	4.683268073	5.612646788
25.1	15.61957722	14.57006618	15.67937398	15.03809635	15.55468237	15.67979538	15.21015269	15.5996999	14.89126538	14.18280091	14.84603635	15.8104308	15.43797959	14.80978923	14.86794857	15.48855348	14.90256496	15.81742115	14.99968957	15.1617094	14.53669586	14.28796844	15.88513057	14.38016273	15.11211773	13.91926466	13.58330376	14.77483595	14.55941772	14.68957217
26	4.475994065	2.260504768	3.594941416	2.997196285	3.081403034	4.27334953	4.057101904	4.601168779	2.658249649	3.666664575	4.162868221	3.523804058	3.798042218	3.378827872	3.630898168	4.505146531	4.871106839	3.912077847	1.852671272	1.747689872	3.753684755	3.728351566	3.808854545	1.904413961	4.165260771	3.585625988	3.83225914	4.071217781	2.692205554	2.595924902
27.1	16.08715534	15.12557047	15.9672114	15.28450748	16.21592805	15.99755131	15.63067866	15.97049847	15.62647222	14.70924216	15.18738919	16.01888519	15.82708761	15.24734679	15.38119819	15.66023188	15.17214893	16.26078009	15.31998817	15.56240969	14.97949263	14.51599236	16.43352122	14.61085702	15.6008816	14.30171195	14.29982332	15.20858798	14.99510155	15.0968609
28.1	11.13380174	10.00007326	10.84916737	10.19078274	10.8367234	10.96236393	10.81516151	10.8825162	10.15859328	9.257191463	10.69635642	11.02577078	10.87441276	10.31774046	10.18225281	11.03476596	10.59666126	11.14360132	10.22389914	10.04934216	10.58527618	9.810624008	12.08220893	9.413103852	10.64804564	11.03146757	9.652346306	11.32957661	10.10204393	10.28318908
29.1	11.09733426	9.994295445	10.7791571	10.05971219	10.79171804	10.68570192	10.71188891	10.7513181	10.16863326	9.287835177	10.58190951	10.90552465	10.8209424	10.01320401	10.11487322	10.91042837	10.45645915	11.01019729	10.16594082	9.980880733	10.57021529	9.601827233	11.92351134	9.44259812	10.6546772	10.84861825	9.596870868	11.31024013	10.11912399	10.23110115
30.1	4.753258475	1.990857589	3.082474553	4.889669199	3.196399311	2.670601302	2.396776833	3.163411782	2.440882054	1.370628547	1.843074941	2.33100548	2.384550518	1.515365284	2.578386641	3.262956859	3.229248896	2.518195449	1.55058501	1.537095741	2.788111024	2.189501675	3.567214427	1.590321764	1.779985824	2.178232122	4.965030193	3.260445603	2.377821462	2.307831258
31.1	4.412753078	5.306554993	4.98614012	2.590952382	5.166843965	5.52022579	6.080558965	4.83130319	3.054655063	3.75173471	5.996417447	5.257315801	4.71478677	2.497698708	5.342767351	4.184707168	6.158600601	5.293989501	2.61749503	4.740193617	4.319045598	5.831435196	5.497689001	3.208745414	5.560234995	4.393534269	5.607204831	4.659850938	3.949322949	5.372032017
32.1	9.221850987	6.807071508	6.79534617	6.366608452	8.550137263	6.839557804	7.42289145	7.582775763	6.739071744	5.580019726	7.264191104	7.486507639	7.012285962	7.03127057	6.417100093	6.605034085	6.608570499	7.58599381	6.976474767	6.148183285	6.060007597	6.046293947	7.757588689	6.051528936	6.398938774	9.130763081	5.82937188	9.335000373	7.273279959	6.332859892
33.1	9.653800957	7.21495435	7.212357277	6.60290222	9.040789166	7.086086321	8.187368406	7.915918806	7.06279199	6.058875151	7.559867275	7.88236671	7.367739731	7.229823418	6.491307975	6.857286842	6.872752438	7.628059798	7.291939625	6.743392441	6.291117642	6.194665662	8.184923928	6.243114941	6.617545779	9.665128737	6.24166994	9.739598532	7.495260242	6.523847958
34.1	4.435129832	2.258451386	3.394900967	2.162676033	3.182553424	2.492644374	3.022771534	2.168428953	2.629171244	1.678594337	4.445455246	2.565620815	1.955312431	2.104957221	2.275157569	2.514193478	3.534862186	2.785329998	1.843375694	3.500002742	3.085397801	3.126642696	3.864770535	1.916642115	2.123935311	2.376954059	3.264291107	4.800102121	2.680350915	2.679384611
35.1	4.131681667	2.112998982	3.271030734	6.198288854	3.000791642	2.890871753	3.915793352	2.037821114	2.594866911	1.580163337	2.82885394	2.513688566	3.368521129	2.25322386	2.194861788	3.499755337	4.156615852	4.034846052	1.651468735	3.308260968	2.904083267	4.140201953	3.57568264	1.721643454	3.42859668	4.903005481	2.730285189	3.519536873	2.509814901	6.956523687
36.1	4.363378564	3.482883124	4.500825631	2.866021917	3.751658667	2.720367345	2.957661873	3.1929543	2.833362533	3.41431552	2.027306242	4.144985285	3.094406007	3.496188766	3.128352797	2.695310375	3.887340048	3.412987417	2.885596815	3.845081522	3.000332503	2.634719412	4.080799198	2.671072082	5.090479585	2.539814173	2.746197303	3.466610155	2.635902948	4.007654794
37	4.381011284	2.901575353	3.327897143	2.037518578	2.990691703	4.506090938	3.253112041	4.673560947	3.450514493	3.931322811	3.58070629	3.508142114	3.411298784	3.422157634	2.26246954	4.347483537	4.692521493	3.617436021	1.793415251	1.668468634	3.773722103	3.828238564	4.404371139	1.856319646	2.852685852	3.662686318	2.733875352	4.205645088	2.632705379	2.543311019
38.1	4.471205023	2.29878176	3.455583677	2.831676223	3.183982519	3.732053159	2.712673911	3.626473013	2.69006571	1.764273534	2.940143254	3.1093298	3.919739557	2.324631767	1.903258515	3.346044903	3.77805189	4.927974179	1.96084788	1.852943673	3.624305642	3.216083861	4.106371772	1.908131549	3.720904446	2.526172001	2.821039727	3.761354428	2.747381169	2.687732819
39.1	4.237962882	4.645382331	3.431398315	2.829989359	7.542171362	4.957115975	5.748007099	4.364958967	2.74938924	4.256903469	5.434429072	4.58723836	4.262398578	3.727155896	4.908868137	3.398500871	5.520165118	4.95274544	2.502422772	4.451590944	5.735215085	5.055871542	4.394378317	3.933363961	5.329062227	5.644687808	4.805542171	4.574616837	4.437727774	6.567787276
40.1	4.174776314	4.527531429	3.383950307	2.253211756	4.891058954	4.484995242	5.427359446	3.034287919	2.602628619	3.8770836	4.145157339	3.306670255	1.969799587	2.985435581	4.006412035	4.069973635	4.122273479	3.992277178	3.067062832	2.961079854	3.628012977	4.849879197	3.941590885	3.944658891	4.952139703	5.435468249	4.45302694	4.114103784	5.965465241	6.276722209
41.1	4.217716962	2.220253484	3.423001247	1.983159253	4.745399774	3.400548859	4.483301796	3.01337775	2.682074111	1.72876296	4.463518488	4.186510858	3.362541426	2.988537456	3.370271711	4.093348049	4.728760784	5.083339333	2.332135324	2.972382947	3.086227196	3.885997935	5.749861385	2.915261211	3.706252043	4.784729059	3.109663276	5.573518135	7.451803732	2.722782945
42.1	4.369821705	3.637991561	6.424584547	2.064713539	3.047225666	2.970581467	2.536565712	2.040492698	2.508867987	1.506314532	3.452533498	4.797753337	2.338510275	2.178814057	2.579819997	2.391509837	3.20840114	4.582631267	1.773464708	1.69373717	3.885990129	3.487942908	5.133119191	1.860496453	2.010877209	4.608767853	3.340993731	5.167806292	3.503071365	3.914624794
43.1	4.16854336	4.356680495	4.479121243	3.439504792	3.057859888	2.650010623	4.70777766	2.219247218	2.560396304	1.788792604	4.193196916	2.603918267	1.973299377	1.684404492	2.165484935	2.490702329	4.505465425	2.090276237	1.732854409	4.04367959	4.773791718	4.49691991	3.288699482	1.808964072	2.05664075	5.037247348	3.008334314	8.559930352	5.598195162	2.681989809
44.1	4.425540542	4.965219099	3.58138861	2.151287339	3.947945693	2.807038525	5.682814288	4.128312375	3.024493977	3.331559048	5.365079388	2.685694634	4.398139643	2.382149837	4.903265843	4.391069295	5.796119061	4.815870496	2.433838382	4.345039348	3.773798047	5.195311767	5.489113544	1.971630366	5.304993563	4.004911221	4.97150079	4.824573886	3.953422632	5.042524838
45.1	4.391595895	5.433038219	4.911253914	1.989311612	4.380205795	3.87746059	5.514153513	4.445921327	2.634740318	4.521267502	5.908474046	3.127329357	4.272222554	1.664032668	4.617216777	2.470937927	6.20510978	4.246740219	1.713519426	4.444118399	3.331397099	5.441281284	6.162640267	1.777570369	5.476127606	3.441903054	5.705483376	4.521716636	2.74160893	5.75699897
46.1	4.367601711	4.180024501	3.380223807	2.148818619	3.278200541	5.594329382	2.825787052	4.254473864	2.450768376	1.890658752	4.842814446	4.853031533	2.926677895	1.872374904	3.005983057	5.559585726	5.277082037	4.499757888	1.804155602	3.244684946	5.976271288	4.266018148	5.826067933	1.858886127	3.762178702	3.059031431	4.870989506	6.135657169	2.600645129	3.012091451
47.1	8.295222512	7.502895437	5.826227881	5.024274461	5.618648614	6.480338968	7.558454389	7.373288885	5.305618557	4.237101713	7.693564318	7.569537421	6.427518013	5.444209196	5.314161034	4.882143644	6.944339591	5.028466604	4.15557358	5.036322216	3.078240063	6.843553031	5.146196162	3.458959387	3.554594991	7.282224794	6.25921636	6.922539211	2.901452556	5.078787002
48	4.435288547	2.267187292	3.40915737	2.166139859	3.194278411	4.192583988	2.635086163	2.179017647	2.635776676	1.695003179	3.294272843	2.570825745	1.962784425	1.843252667	1.719083095	2.519976359	2.551822366	2.985709533	1.843671561	1.825182378	3.088931267	1.837518644	2.487731237	1.91449985	2.629865292	2.393874693	2.776621581	3.43519252	2.691854381	3.050991278
49.1	8.391132295	7.733117036	6.054559605	5.019336303	6.049060678	6.334909853	7.917304046	7.671371932	5.349300516	4.635733499	7.839169138	7.584467241	6.431459661	5.762149461	5.946799625	5.202121081	7.272422638	5.15286363	4.317118075	5.81526621	4.094921778	7.16302366	5.751956658	2.465705223	4.63321729	7.402230157	6.145753664	7.15175432	4.424835443	3.318754429
50.1	4.512720555	2.302896014	3.371635526	2.104466832	3.221140237	2.512922146	2.697681758	2.177631457	2.655536619	1.689627923	2.110127675	2.559898011	2.029500945	3.097400276	1.772638625	2.48074775	2.18394569	2.796546673	1.865842027	1.854639229	3.010026434	1.843043174	2.431848906	1.902851556	2.127029004	3.315431316	2.835785052	3.504066088	2.631015086	2.72662831
51.1	4.293563979	2.144935214	8.282909105	1.918908258	3.043958447	2.299957915	2.596105056	2.148833909	2.533533946	1.65151879	2.115693827	2.59577599	1.96656373	1.654863978	1.664711287	2.476675641	2.1720791	2.080667895	1.726066953	1.807359868	3.835531018	1.909370284	2.344399317	1.802021945	2.044864449	2.407122391	2.99085287	7.298589588	2.53281365	2.672584426
52.1	10.67968681	7.765567233	6.7872901	6.334087142	9.909042363	6.300990546	8.73059139	8.256456863	7.060568407	5.525189715	8.168212789	7.641083553	6.950513906	7.56176221	6.7773316	5.931079996	6.918077291	7.168275981	7.622068663	6.797277621	5.474005053	6.246960204	7.58232793	6.577469012	6.173095445	10.441692	6.053942385	10.6459925	7.447421331	6.882528118
53.1	10.50930986	7.66277802	6.763841769	6.508119924	9.833836947	6.625596637	8.606512555	8.249268028	7.185850692	6.006255604	7.963726111	7.517059903	6.790428002	7.454470392	6.699541916	6.280826436	6.951978208	7.318730789	7.497981135	6.903088899	5.78470446	6.403616423	7.673247585	6.60504935	6.306770419	10.06492191	5.789530776	10.08676254	7.354318154	6.451116468
54.1	7.246435641	8.147208487	7.177628826	6.48686655	7.596256857	5.596572039	6.915659523	8.013696177	6.420098839	7.025139563	6.650434287	6.997785794	7.076727964	6.435268876	7.367274079	5.265806674	6.120245966	3.914184666	5.156814834	7.381195971	4.011117204	5.844641246	6.162770761	4.081100124	6.044176169	6.561208504	5.346279337	7.046937359	5.37649877	4.261436037
55.1	4.139756794	2.937455509	3.245358293	3.264149809	5.149582928	3.530486556	3.482343639	3.418420707	2.48107234	2.655052038	3.447831745	3.69203768	3.363588823	2.40149886	2.655801284	3.986684885	3.409746644	4.287645899	2.970854022	3.295052353	3.456275224	2.942067036	4.712093886	1.732019067	3.201020899	5.188673501	5.922544444	3.51011377	2.641160334	2.592646952
56.1	4.417065314	2.313428137	3.679422672	2.810793504	4.210209608	7.653699942	3.716875694	3.911416437	2.593817224	1.901526892	4.362188617	4.419451249	3.844394693	2.816427474	5.319793492	4.035486671	2.094286073	3.109589567	2.147978389	1.744360475	3.044468613	1.748790525	4.474032318	1.903728593	2.076004895	2.307016934	2.712524469	3.3822799	6.757988633	2.624766043
57.1	4.119312182	2.110025751	3.26338016	3.744914546	6.269228623	4.452390507	3.26216868	4.312633956	2.631406995	3.100892395	3.106194192	3.295872282	4.020504868	3.878865583	1.6144691	4.27322195	2.510398146	3.754273959	2.456897596	1.738746223	2.910875006	1.839693188	4.913107221	2.730867726	1.986662134	3.611643363	2.694258642	3.487235502	2.516649592	4.627723556
58.1	12.0828599	10.43349155	10.84061429	10.23567202	11.69957549	10.72476622	11.13701161	11.34235751	10.35156539	9.538655332	11.069388	11.54772069	11.20544383	10.68450844	10.56399988	10.63242455	10.8332973	11.77345986	10.58425507	10.51038837	10.27230435	10.11726257	11.91618364	9.659364999	10.18469561	11.35775102	10.07474893	11.77358266	10.70427026	10.26963516
59	4.583294623	7.2241387	6.691051139	4.702583856	6.606115868	6.184059866	7.649469602	5.865324743	4.198100423	6.097205193	7.514628062	4.494354163	3.263730789	3.578418283	6.954013635	6.033211318	8.094362765	6.713433258	3.557244648	6.297389535	5.452184891	7.699523177	6.019741717	2.404026778	7.595570047	5.013443054	7.514415032	6.017908772	4.258630477	7.422161504
60.1	12.12942535	10.41536045	10.75775418	10.13324755	11.60406066	10.70935095	10.10564534	11.22842671	10.38095126	9.398349943	10.96569844	11.51243036	11.19858869	10.5689432	10.36691666	10.72613981	10.75986988	11.63324138	10.51634024	10.45132034	10.3060993	9.914809656	11.81146541	9.597401745	10.14372886	11.16750659	9.944642377	11.62871847	10.63329679	10.11292423
61.1	6.772344929	4.7740712	5.370017423	5.162176999	4.265237342	6.347781153	5.505815047	6.420759778	5.044521771	3.845747957	5.52807773	6.440919817	5.967321725	5.279097573	4.71611404	5.628621096	5.609237258	5.328302606	4.369703773	4.371675249	4.838736002	4.778107101	5.497831085	3.716039389	3.407808196	7.010350188	4.217923199	5.315854929	4.537537739	3.591712923
62.1	6.801619128	5.614153858	5.619090158	5.331299993	4.589938421	6.105929246	5.769277183	6.453205269	5.268388729	4.012931536	5.730956445	6.336503882	5.832028443	5.098191719	5.157443954	5.389989028	5.454981919	4.910546558	3.957377898	4.558385813	4.274994379	5.537107796	5.544372556	3.670413219	3.628679123	6.721294726	5.271177262	7.976784628	4.134924041	2.549463655
63.1	7.876341357	7.514879713	7.458440245	6.768014898	6.611797521	8.165727572	8.019031889	7.253538354	6.723407022	6.118602259	8.017932484	7.781519057	7.008800594	6.370441038	6.530522295	8.077682023	8.406753487	7.303265669	6.021102348	6.356420453	7.81775179	7.871561537	8.188780698	5.300717524	7.226825433	7.369557217	7.648883868	7.1371879	6.169445827	6.828772463
64.1	7.582522886	6.794458757	6.90773793	6.650027804	7.023792049	7.765638171	7.083940916	7.078077137	6.265706739	6.183265568	7.302849088	7.670155556	6.638507884	6.334083387	6.673228502	7.986317066	7.518044086	7.052200674	5.578606976	6.586659224	7.721918762	7.123296827	7.913529129	4.913324593	6.633815374	7.470167522	6.593966816	6.539468104	6.402157491	7.964056056
65.1	11.00489881	9.975996958	10.82345641	9.759182472	10.83233624	10.7615745	9.58603811	10.23467495	9.915274695	9.139551864	9.818182386	10.40802185	9.801134077	9.338655501	9.793937488	10.0266258	9.825151193	10.07940211	9.113776801	9.803982549	9.54319542	9.119181589	10.65910129	8.394639752	9.922183723	10.80633856	9.179598131	11.23932763	9.725652383	10.40684488
66.1	17.77784604	16.67416882	17.15830002	16.78017833	17.66576476	17.2130292	16.96743568	17.55407392	17.11789163	16.32281295	16.99075437	17.50862889	17.2688298	17.13415555	16.88804042	17.24213206	16.96620351	17.67179121	17.03239125	16.8894897	17.15579658	16.38679781	17.87168569	16.57402565	16.98959075	17.58206846	16.49738112	17.88790303	16.94932062	16.98548954
67.1	10.38310376	7.456076734	7.265164002	6.958476157	10.11514902	7.527048435	8.524323874	7.885761644	7.566334937	6.849453894	7.777454566	7.892660596	7.063008873	7.511679134	7.297583041	7.345947182	7.72904491	7.621639458	7.723495763	7.508605334	7.363827256	6.931570786	8.368839487	6.666160079	7.710590874	9.892827989	7.311864543	9.973385981	8.254221758	8.444666239
68.1	10.2372255	7.382109536	7.104845079	6.840538766	10.10405617	7.452892726	8.523418072	7.804791863	7.303061961	6.771171183	7.756318133	8.152205226	7.229279318	7.377567147	7.467687871	7.526998374	7.730126363	7.708885924	7.636971841	7.52265136	7.171504089	6.878823414	8.501461439	6.769777028	7.786710702	9.654586089	7.42177704	9.855700887	8.051864192	8.410456016
69.1	4.076006606	3.113873492	3.082769001	1.789775567	2.803358485	2.227416094	2.386188495	1.92223363	2.410608668	1.348892984	1.839916064	2.316457424	1.72937918	1.514021742	1.404542403	2.197012352	1.90578141	1.836418224	1.559412518	1.513910102	2.789170425	2.023262096	2.112108256	1.598853485	1.766669786	2.19062687	2.530312503	3.245348404	2.369121368	2.279063539
70	9.372013772	7.397657522	4.521360481	4.909168255	7.30850104	5.270077376	8.2889182	6.818408341	5.351554483	3.330595686	9.203317901	7.616353286	6.910195388	7.27576229	6.520090768	5.932738693	7.917845839	6.137433847	7.262234879	5.415720138	6.02754091	7.280476635	7.617539461	5.065644686	4.736745025	4.670174114	2.657119306	3.366392162	2.546927541	2.4396367
71.1	4.06356593	2.013299668	3.160527362	1.813722918	2.920998848	2.246716356	2.436919242	1.993957982	2.513156184	1.457769201	1.900460333	2.454129295	1.741468281	1.554591307	1.50683853	2.34301092	1.972075379	1.89437155	1.582267435	1.830603379	2.819661236	1.71752706	2.145927501	1.609511971	1.88212613	2.220576369	2.55857598	3.347958984	2.428078323	2.429782517
72.1	12.94806913	10.92877373	11.83446591	11.22212954	12.71140779	11.79175588	11.8388029	12.23870656	11.71715288	10.22482894	11.46231617	12.09781619	11.84125337	11.58234854	10.88420563	11.64956696	11.27887976	12.61606794	11.60427662	11.23623369	11.39419739	10.53521413	13.17506233	10.79648501	11.28261761	12.60296279	10.81864209	13.55740746	11.69844683	11.01504911
73.1	12.4372202	10.31021286	11.16318484	10.5868426	12.1815073	11.19716385	11.18911168	11.60299294	11.0723095	9.624396673	10.79027681	11.35747008	11.1763209	11.06326362	10.35570237	11.00640042	10.55324721	11.9874502	10.87661747	10.5701593	10.74011973	9.845980641	12.57247405	10.25513718	10.77463965	11.90752727	10.15599836	12.85195747	11.12719346	10.4802934
74.1	15.93524863	14.20339389	13.3317889	13.70800182	15.5951785	13.68747739	14.5174338	13.8979154	13.83834319	13.48478262	14.577371	14.08113554	13.16932532	13.68375895	14.58319445	14.02684846	14.23499925	13.93774622	13.73976901	14.68151131	15.19220264	14.46912602	15.3010803	13.43410041	15.28009652	14.86284848	15.15342259	15.22343122	15.06009342	15.5927166
75.1	15.73903613	14.06017661	13.38077219	13.7013617	15.27649303	13.32157442	14.68214969	13.91847475	13.65515726	13.05327292	14.47301442	13.98396443	13.07399725	13.65419407	14.33115418	13.79945163	14.02855448	13.52635619	13.56652027	14.3133968	14.9323278	14.21221746	14.87782284	13.19987352	14.94073845	14.67321962	14.41393331	14.5317092	14.70711967	15.01072128
