7.2	9.869701174	7.791704693	8.576667625	8.102443979	9.244147831	7.911292509	8.888700333	9.057193554	7.786804127	7.204175939	8.45595102	8.395864836	8.576914352	7.84093776	7.812578444	8.380238096	8.347442876	8.839855374	7.760389296	7.844636099	8.230205896	7.734448151	9.368441201	7.363778206	8.677188971	9.829226744	8.330011998	10.42745218	8.885508476	9.320446769
8.1	4.420194023	4.502745578	5.4016076	5.093373405	6.045683881	6.076774774	5.478499779	6.006515938	5.176967772	4.652511161	5.990047901	6.497533491	5.679550755	5.218608375	5.060279598	6.125597793	5.742083304	6.08074719	5.403696172	5.501960714	5.776071606	5.033877104	7.307579709	4.433463595	6.037177928	5.682883095	6.927760188	6.453316569	7.126981114	5.59942016
8.2	6.378468793	5.08924008	5.856316957	5.148336246	5.810882632	5.799959189	5.827126467	5.632214986	5.697107409	4.83050532	5.709393761	6.389358756	5.721148691	5.589708367	5.074923251	6.215780312	5.379368663	5.857654362	5.56120056	5.738791071	6.17253972	4.761997934	7.477669234	5.272940637	5.782661224	5.650257057	4.867577751	6.629180426	5.203597021	5.289509896
9.1	4.216030298	4.465964673	5.402628732	4.167116227	5.315137242	5.290361366	5.630450905	5.502060039	5.19093086	4.026152029	5.292070532	5.666629073	5.282459451	4.584409362	4.704776814	5.090608304	5.142314586	5.252592019	5.21872848	4.935155147	4.669928735	4.327874155	6.612936448	4.141686189	5.403613696	4.942916058	3.725785865	5.871650488	4.101505531	4.703204268
9.2	4.246173193	4.264395307	5.325641857	4.326781084	5.881058639	5.471680416	5.164809202	5.529550182	5.096359694	4.571728377	5.239377037	5.887183809	5.517831245	4.641983511	4.743749761	5.057476267	5.586510163	5.527538622	5.018330614	5.196342652	5.239726827	4.210681084	6.936997096	4.670141815	5.80878094	4.745748801	4.16854657	5.706975007	4.576800855	4.738446842
10.1	4.521325929	2.343382522	3.322807871	2.13537562	3.323870098	2.506069732	2.714650185	2.203964126	2.679240916	1.776136001	2.104509773	2.568836189	2.026943437	1.904804683	1.843128824	2.493260736	2.218670521	2.218867944	1.860539757	1.939388331	2.983593246	1.853417655	2.364829573	1.851086174	2.169555304	2.41612389	2.893286288	3.420152244	2.588815838	2.814226575
10.2	4.644046613	2.106090649	3.285075171	2.161438201	3.121921361	2.543819773	7.399459946	4.654695597	4.857213178	1.545430717	1.843865289	5.838022689	6.196651498	3.715158661	1.513823715	5.122839588	2.021898617	1.969933643	1.888873366	1.74517149	2.94746381	2.956426575	1.991108377	1.896073404	1.995725822	2.349894018	2.608993234	3.266944966	2.680430136	2.496757097
11.1	4.085987993	2.024349469	3.11635361	2.262915679	2.862372237	2.231466817	2.445497093	2.804976225	2.504881198	1.426887864	1.881616072	2.369104054	1.741263754	1.547701033	2.131407737	2.262937622	1.954152005	1.859768829	1.571002505	1.594275749	2.817357	1.686617955	2.125673582	1.620721994	3.779132573	2.319200267	2.547511524	4.236902026	3.254691842	2.594290561
11.2	4.377184844	2.179789053	4.073312974	2.084847667	3.100506593	2.555826951	3.002553653	2.220392181	2.867851206	1.695923458	2.0414361	2.664136461	1.965578553	1.823761587	1.679550811	2.708693801	2.096320558	2.147378343	1.814014261	1.851205337	3.014151016	1.715773031	2.231620106	1.902734269	2.955420313	2.560764592	2.757653968	3.487205913	2.654397044	2.635088253
12.1	8.398076692	7.525574053	7.284133755	6.994933793	8.835742527	8.826474762	8.234464437	9.347297806	7.386172903	6.290157855	9.58561476	9.311677711	9.161053005	9.272397209	8.125940339	9.024281998	9.093023989	9.327670525	9.067053536	7.740147733	8.638164365	8.250265252	9.978767651	8.159344607	8.187617327	9.55801119	8.334887334	10.30559439	9.057535023	8.68159825
12.2	9.578815528	7.720229891	7.296923547	6.90457321	8.790971711	8.797545782	8.503530413	9.347946852	7.444459188	6.157037443	9.481257361	9.366448773	9.146282782	9.265663097	8.131321444	8.916055598	9.13235089	9.360068587	9.218710949	7.760753208	8.807617031	8.205195525	9.881118245	8.244978842	8.192982677	9.634201542	8.270989989	10.28323887	9.212507086	8.645972153
13.1	10.7829237	8.963605325	8.729691772	8.108987509	9.995627255	9.796583803	9.853127063	10.37647489	8.487690935	7.246030832	10.63392883	10.47467838	10.14598308	10.08833244	9.22892208	10.09231581	10.21000158	10.35111923	10.12706059	9.099835641	9.789531689	9.250313579	11.07956678	9.176588317	9.342901369	10.63286346	9.436873915	11.22069211	10.23153321	9.81243485
13.2	10.52738024	8.804489875	8.699389568	7.97951437	9.977561852	9.931231997	9.697592443	10.28835395	8.529818605	7.38729705	10.56959077	10.35966611	10.08193874	10.14722274	9.164239212	10.0415866	10.2493766	10.18121812	10.1647536	9.026724549	9.811476169	9.341955069	11.02072581	9.230151366	9.368590271	10.57781211	9.499144695	11.17634896	10.19481471	9.824192493
14.1	12.37723819	10.23642684	10.48540167	10.15865765	11.51416517	10.55235113	10.98407662	11.33706657	10.48682095	9.09957005	11.0304023	10.99758739	10.67529726	10.8170492	10.0161411	10.47150655	10.74593226	11.57553547	10.82978694	10.10440088	11.02954123	10.1260475	12.31854563	9.893491754	10.12899831	11.02600395	9.941498984	11.7821325	10.71856798	9.97301998
14.2	12.28337084	10.10884197	10.40545635	10.18378299	11.55078959	10.44716073	11.346204	11.34277806	10.95291229	8.993211559	10.86996931	11.03060714	10.6252166	10.84762585	10.07993272	10.49666906	10.62746458	11.66320584	10.90862755	10.01686817	11.05749698	9.91269417	12.19877621	9.890033945	10.06437901	11.14509723	8.918120535	11.87540841	10.74100259	10.00811063
15	9.40603638	7.473026245	7.538133047	6.837598922	9.36183502	7.240783702	8.418203866	8.198847221	7.23734765	6.813197583	8.222287758	7.994136168	7.680054952	7.410092594	7.2933852	7.504155573	7.907167687	8.050398847	7.339441182	7.405827325	7.771757515	7.300401069	9.562584547	6.772067752	7.937853413	10.28002604	7.712460969	11.01728168	8.481671904	8.867098315
16.1	12.71587043	10.62589967	10.88821127	10.62089885	11.92107737	10.94325179	11.33187985	11.70051428	11.00844403	9.548314661	11.53076185	11.6266399	11.09659064	11.21387762	10.50234055	10.87758553	11.19914105	11.87007877	11.36901219	10.39189335	11.49851666	10.58659776	12.67404592	10.36395513	10.59028856	11.72738955	10.52812002	12.27281813	11.25393846	10.2498364
16.2	12.82616274	10.63339306	10.89300113	10.65227585	12.04316847	10.92546765	11.39823438	11.77649842	11.06949743	9.687406305	11.47987876	11.48062563	11.07675548	11.25911592	10.61514682	10.88582981	11.07355985	11.84963537	11.31724018	10.58926912	11.38811956	10.42680881	12.67479385	10.37589415	10.53892901	11.62048653	10.37270403	12.19691282	11.29777434	10.27594522
17.1	11.06732881	10.99462851	11.60257315	10.91182413	11.66522309	11.845056	11.64545309	11.42352512	10.33825949	10.3440251	11.52578652	12.14240865	11.45936194	10.85496809	11.32974421	12.10825458	11.66147172	12.0721048	10.59847966	11.29905286	11.91475772	10.89390518	12.9330907	10.21706225	12.05787905	11.14174251	10.85853278	11.8653393	11.01360253	11.99014014
17.2	11.06464375	10.96332384	11.66495565	10.97223241	11.73483069	11.83184756	11.63257859	11.44828927	10.8845674	10.53713782	11.57788526	12.10602011	11.52803843	10.84148966	11.35969192	12.1763929	11.663402	12.08354515	10.72020577	11.26121698	11.94457847	10.84273297	12.99873603	10.26855253	11.98953358	11.38898056	10.76975687	11.90149936	11.078012	12.09714428
18.1	10.80184979	10.87785006	11.64293122	10.85466973	11.2820262	11.69621513	11.40371668	11.26369643	10.46319125	10.03994442	11.44264446	11.9053084	11.28782317	10.58237724	11.11263759	11.88421785	11.51939841	11.62734191	10.42665264	10.78830969	11.44288183	10.68096074	12.69155358	9.820760711	11.55594985	10.90543063	10.43813792	11.56002324	10.67577713	11.29468392
18.2	11.0595547	11.25750688	11.60462921	10.53040926	11.4372215	11.52680437	11.72077779	11.15355837	10.49250216	10.32621936	11.51880804	11.69202697	11.38144291	10.40612208	11.19622957	11.68277562	11.9248626	11.62858361	10.38317506	11.0218274	11.35860725	11.10134936	12.39053281	9.684982273	11.77558929	10.76995435	10.69587292	11.29296806	10.50613598	11.41248199
19.1	5.06186172	2.166520716	3.258012159	2.078318466	3.049094711	2.461690945	2.563611373	2.056930288	2.574156259	1.550953842	1.972652221	4.413363905	2.592950669	1.774458588	1.581156464	2.423955401	2.05795621	2.253459273	1.783853053	1.702929657	2.999434353	1.710763462	2.233583173	1.870008367	2.024806524	4.318689941	3.425852689	3.364601846	4.674341439	2.576106321
19.2	4.411261493	2.263619781	3.424348389	2.16652393	3.24091403	2.844219117	2.629727068	2.193148175	2.59726156	1.703042211	3.648067324	2.571902722	1.953417976	1.834885526	1.747081426	2.504196547	2.156517322	2.151371776	1.827578826	1.863134043	3.067809752	1.861558817	2.457277248	1.890190623	2.136588762	2.376877401	2.77602964	3.423208374	5.711595947	2.716117992
20.1	4.174438379	2.070121374	3.144622843	5.192830531	2.8835825	2.288764881	2.490404031	1.946046962	2.544613972	1.458503799	1.906504286	2.382248077	1.78206966	1.607035293	1.488306765	2.297133297	1.978232978	1.886220016	1.628583711	1.604736519	2.875470067	1.681451065	2.136079471	1.693475806	1.867557687	2.444838251	2.586213736	3.866406557	2.463778069	2.4108675
20.2	4.203588016	2.149919095	3.21353377	1.901533457	2.971208764	2.318271427	2.528832331	2.049246695	2.504521244	1.457267002	1.98521915	2.370689917	1.931838474	1.629345428	1.565948546	2.243689795	2.04978618	2.032616453	1.66256328	1.663887435	2.884061573	1.718036278	2.381298879	1.734168095	1.917402347	2.295633992	2.710032749	3.376665458	2.437682372	2.462984402
21.1	4.586604435	2.315443634	3.304437153	2.151301304	3.346026459	2.552112905	2.725444954	2.169750906	2.656904752	1.76906291	2.06686485	2.576977489	1.988799189	1.912630706	1.848374362	2.521762358	3.228859932	2.211362698	1.877944447	1.948882258	3.057170891	3.242710266	4.660881282	1.867394398	2.151936079	2.427154254	2.857824977	3.410410307	2.605859584	3.14755109
21.2	4.361043321	2.306654217	3.360642394	2.13084391	3.145372909	2.414014536	2.635077106	2.251547928	2.588933099	1.688521014	3.211414565	2.504833667	1.966417916	1.764508795	1.703990146	2.798407255	4.526333031	3.148812926	1.775887041	1.795150596	4.827896745	3.741665445	4.434577524	1.746293846	2.806128935	2.402482072	2.893462788	3.428484126	2.512510087	2.66011447
22.1	4.42946064	4.435007115	3.374745996	2.087109762	3.044004102	3.190038931	2.638523842	2.560000766	2.678094222	1.655380682	2.066258342	2.534340301	1.964301402	2.421955471	1.851696279	2.825962037	3.362879424	2.727037146	1.829426632	1.717276553	3.076681367	1.80489406	2.291127001	1.894651323	2.050865939	2.472741716	5.022107661	6.132076666	2.682148067	3.028414974
22.2	4.246949187	2.242483305	3.272352612	1.956425088	3.054911496	2.337595501	2.629910043	2.103747383	2.605590337	1.54760332	2.048859033	2.385648323	2.00227982	1.664062714	1.653134329	2.242	2.141868281	3.544139138	1.682129634	1.755789172	2.926029411	1.794708639	2.465140986	1.765192702	1.993516046	2.331559048	12.3249467	3.441093007	2.467061625	2.569615281
23.1	4.520325437	2.313199696	3.368065685	2.113604828	3.244837599	3.421935549	2.706574977	2.181736434	2.664583871	1.704851165	2.113390793	2.56376047	2.035365257	1.918472107	1.790736596	2.486467768	2.191995268	2.192771128	1.868909947	1.874940933	3.008896484	2.27386645	2.436367886	2.28666384	2.139169203	2.745638993	2.846405659	3.498807411	2.62862407	2.748952567
23.2	4.240373105	2.201341529	3.234826703	1.927228982	3.007529938	2.320353255	2.622773426	3.039786584	2.574011867	4.680036239	2.652779249	2.605113816	1.943177946	1.605756963	1.598002104	2.189179036	2.831597185	2.063945692	1.646707368	2.789106557	2.890934383	1.755165328	3.048137991	1.727634718	1.937005338	2.302786955	2.780443023	3.489036773	2.431304703	2.509189607
24.1	6.446072076	5.146481717	5.764215828	5.111906015	5.239506499	6.179465468	5.678019212	6.661132481	4.474176426	4.384981592	5.322242929	5.875629693	5.84848098	4.891420645	4.758297847	6.168701799	5.659590668	5.900813204	3.796864549	4.76807314	5.73544365	5.523099592	6.549897692	4.209138278	5.583949554	6.046880843	4.928693413	6.473249697	4.683268073	5.612646788
24.2	5.724695014	5.898778642	6.236189506	5.539162845	6.094129849	5.872380125	5.914165766	5.891399501	4.030123279	4.535270399	6.433358598	5.385709885	5.937016877	5.070544324	5.463482195	5.866675586	6.485562557	6.318271824	4.464334344	5.350097268	5.390571737	5.797904527	6.870553368	3.921476321	6.322475314	6.079878338	5.768551173	6.361978679	5.244214253	6.373991968
25.1	15.61957722	14.57006618	15.67937398	15.03809635	15.55468237	15.67979538	15.21015269	15.5996999	14.89126538	14.18280091	14.84603635	15.8104308	15.43797959	14.80978923	14.86794857	15.48855348	14.90256496	15.81742115	14.99968957	15.1617094	14.53669586	14.28796844	15.88513057	14.38016273	15.11211773	13.91926466	13.58330376	14.77483595	14.55941772	14.68957217
25.2	15.64503579	14.7018739	15.75022545	15.19233482	15.70626856	15.77519847	15.21528765	15.60751844	15.30214873	14.37593337	14.78157385	15.64621695	15.46674787	15.01119711	15.04605266	15.30371512	14.87619125	15.86801781	15.07626237	15.1733703	14.70555464	14.20291583	16.05583995	14.37979192	15.12608574	13.89173245	13.80992585	14.90058618	14.64080301	14.73968306
26	4.475994065	2.260504768	3.594941416	2.997196285	3.081403034	4.27334953	4.057101904	4.601168779	2.658249649	3.666664575	4.162868221	3.523804058	3.798042218	3.378827872	3.630898168	4.505146531	4.871106839	3.912077847	1.852671272	1.747689872	3.753684755	3.728351566	3.808854545	1.904413961	4.165260771	3.585625988	3.83225914	4.071217781	2.692205554	2.595924902
27.1	16.08715534	15.12557047	15.9672114	15.28450748	16.21592805	15.99755131	15.63067866	15.97049847	15.62647222	14.70924216	15.18738919	16.01888519	15.82708761	15.24734679	15.38119819	15.66023188	15.17214893	16.26078009	15.31998817	15.56240969	14.97949263	14.51599236	16.43352122	14.61085702	15.6008816	14.30171195	14.29982332	15.20858798	14.99510155	15.0968609
27.2	16.0968432	15.02515557	15.96071468	15.35526368	16.12923934	16.14619654	15.68105828	16.00869101	15.42581417	14.51568198	15.16484841	16.13926955	15.75433741	15.2422013	15.38510743	15.76413347	15.22384561	16.28207523	15.29810196	15.47026231	15.00572235	14.56268962	16.42366302	14.61316212	15.4446694	14.39209467	14.16551865	15.24643778	14.98680599	14.99777666
28.1	11.13380174	10.00007326	10.84916737	10.19078274	10.8367234	10.96236393	10.81516151	10.8825162	10.15859328	9.257191463	10.69635642	11.02577078	10.87441276	10.31774046	10.18225281	11.03476596	10.59666126	11.14360132	10.22389914	10.04934216	10.58527618	9.810624008	12.08220893	9.413103852	10.64804564	11.03146757	9.652346306	11.32957661	10.10204393	10.28318908
28.2	11.14296923	9.861513136	10.78454079	10.05877511	10.7731186	10.77573455	10.20825509	10.65792756	10.09987771	9.205315774	10.48617837	10.97846737	10.66991524	10.22671322	10.04555628	11.03862891	10.368908	10.98151876	10.19823016	9.853276958	10.48796159	9.49133243	11.75579391	9.395010515	10.5265726	10.97992459	9.378310465	11.26576974	9.93084125	10.2888753
29.1	11.09733426	9.994295445	10.7791571	10.05971219	10.79171804	10.68570192	10.71188891	10.7513181	10.16863326	9.287835177	10.58190951	10.90552465	10.8209424	10.01320401	10.11487322	10.91042837	10.45645915	11.01019729	10.16594082	9.980880733	10.57021529	9.601827233	11.92351134	9.44259812	10.6546772	10.84861825	9.596870868	11.31024013	10.11912399	10.23110115
29.2	11.20308061	9.886539631	10.78827053	10.06406369	10.77937957	10.86516644	10.1916268	10.69357756	10.13936205	9.301609366	10.53919081	11.00395073	10.72641999	10.31980984	10.10617555	11.01780919	10.32497145	11.06857005	10.19226199	9.859369388	10.49996345	9.541633121	11.80592682	9.258276053	10.58246098	10.79160979	9.504294637	11.28831703	10.00957392	10.2009268
30.1	4.753258475	1.990857589	3.082474553	4.889669199	3.196399311	2.670601302	2.396776833	3.163411782	2.440882054	1.370628547	1.843074941	2.33100548	2.384550518	1.515365284	2.578386641	3.262956859	3.229248896	2.518195449	1.55058501	1.537095741	2.788111024	2.189501675	3.567214427	1.590321764	1.779985824	2.178232122	4.965030193	3.260445603	2.377821462	2.307831258
30.2	7.904807404	2.277509323	3.384786167	3.196147789	3.220423139	3.750791921	2.720105507	2.171783278	2.634702918	2.751343527	3.152144471	2.580548804	1.972916484	1.847922766	1.772199009	3.434993775	3.335377491	2.163562815	1.88183374	1.856047085	3.000517654	2.478045077	4.245791504	1.90506472	2.796096628	2.505900836	2.811589401	3.507216178	2.675511782	2.71378664
31.1	4.412753078	5.306554993	4.98614012	2.590952382	5.166843965	5.52022579	6.080558965	4.83130319	3.054655063	3.75173471	5.996417447	5.257315801	4.71478677	2.497698708	5.342767351	4.184707168	6.158600601	5.293989501	2.61749503	4.740193617	4.319045598	5.831435196	5.497689001	3.208745414	5.560234995	4.393534269	5.607204831	4.659850938	3.949322949	5.372032017
31.2	4.315864708	5.597295771	4.356285396	2.481113426	4.443461447	4.982707517	5.919954265	4.411262849	2.79599339	4.350603324	5.837641556	4.99582774	4.250340111	1.778390269	4.88938252	4.30730611	6.248016161	4.665573552	2.347299409	5.112218042	3.944673882	5.490974388	6.074334809	1.853250362	5.570162642	3.862202407	5.543307183	3.661814574	2.618238421	5.407905044
32.1	9.221850987	6.807071508	6.79534617	6.366608452	8.550137263	6.839557804	7.42289145	7.582775763	6.739071744	5.580019726	7.264191104	7.486507639	7.012285962	7.03127057	6.417100093	6.605034085	6.608570499	7.58599381	6.976474767	6.148183285	6.060007597	6.046293947	7.757588689	6.051528936	6.398938774	9.130763081	5.82937188	9.335000373	7.273279959	6.332859892
32.2	9.264414919	6.782775483	6.741980602	6.276415707	8.397235234	6.839406633	7.498660956	7.733235015	6.548545131	6.035066957	7.159726051	7.427768735	6.821805865	7.092727547	6.555602373	6.236996135	6.566523085	7.31887266	6.968937453	6.147791248	7.182446995	6.173393316	7.74337157	6.00681145	6.287751159	9.240079586	5.977312212	9.308506956	7.273279959	6.516903789
33.1	9.653800957	7.21495435	7.212357277	6.60290222	9.040789166	7.086086321	8.187368406	7.915918806	7.06279199	6.058875151	7.559867275	7.88236671	7.367739731	7.229823418	6.491307975	6.857286842	6.872752438	7.628059798	7.291939625	6.743392441	6.291117642	6.194665662	8.184923928	6.243114941	6.617545779	9.665128737	6.24166994	9.739598532	7.495260242	6.523847958
33.2	9.754677261	7.069878283	6.916795483	6.473107932	8.853020988	7.079387712	8.388329477	7.84202908	7.01409079	6.07495578	7.669920376	7.931215595	7.21551941	7.212299879	6.681301671	6.944791696	7.119161093	7.698458815	7.256491774	6.647157624	6.140652701	6.299590854	8.09270588	6.461576688	6.712301379	9.416971443	6.222781188	9.796150931	7.624149891	6.507958559
34.1	4.435129832	2.258451386	3.394900967	2.162676033	3.182553424	2.492644374	3.022771534	2.168428953	2.629171244	1.678594337	4.445455246	2.565620815	1.955312431	2.104957221	2.275157569	2.514193478	3.534862186	2.785329998	1.843375694	3.500002742	3.085397801	3.126642696	3.864770535	1.916642115	2.123935311	2.376954059	3.264291107	4.800102121	2.680350915	2.679384611
34.2	4.494909652	2.263463844	3.404762823	3.119286448	3.104318207	2.492570547	2.674578386	2.171125786	2.648511461	1.674098577	3.491427278	2.560906894	1.98289394	1.806014242	1.694053331	3.694435618	4.602902814	2.615222057	1.860118977	2.608233469	3.04651149	4.263758577	4.476820392	1.906562009	3.297416536	2.515736165	2.794660402	3.520475052	2.687934106	2.615883544
35.1	4.131681667	2.112998982	3.271030734	6.198288854	3.000791642	2.890871753	3.915793352	2.037821114	2.594866911	1.580163337	2.82885394	2.513688566	3.368521129	2.25322386	2.194861788	3.499755337	4.156615852	4.034846052	1.651468735	3.308260968	2.904083267	4.140201953	3.57568264	1.721643454	3.42859668	4.903005481	2.730285189	3.519536873	2.509814901	6.956523687
35.2	4.03889968	3.129375511	3.095366133	2.948937375	2.86969239	2.887963472	3.581803149	1.975783141	2.42917914	1.395826184	4.364571032	2.406155947	2.281360865	3.222764228	3.124652209	3.557043641	4.550717854	2.636559198	2.021803764	3.569239522	2.767155806	4.033574532	4.391932653	1.574972919	3.24228863	4.89379709	2.920866643	3.269717366	3.199196786	2.351781805
36.1	4.363378564	3.482883124	4.500825631	2.866021917	3.751658667	2.720367345	2.957661873	3.1929543	2.833362533	3.41431552	2.027306242	4.144985285	3.094406007	3.496188766	3.128352797	2.695310375	3.887340048	3.412987417	2.885596815	3.845081522	3.000332503	2.634719412	4.080799198	2.671072082	5.090479585	2.539814173	2.746197303	3.466610155	2.635902948	4.007654794
36.2	4.451579076	3.271678305	4.609457719	2.599456343	3.10700318	3.81909283	3.125546797	3.542776831	2.904273097	1.71797269	4.467996085	4.793367907	4.158551929	3.751068394	4.046762566	3.819630379	2.232640498	2.167356001	4.231966869	2.794240133	3.804235331	1.706124264	3.193989472	5.43799004	3.872925264	3.121041436	3.410938033	3.448061777	2.677330981	2.627685274
37	4.381011284	2.901575353	3.327897143	2.037518578	2.990691703	4.506090938	3.253112041	4.673560947	3.450514493	3.931322811	3.58070629	3.508142114	3.411298784	3.422157634	2.26246954	4.347483537	4.692521493	3.617436021	1.793415251	1.668468634	3.773722103	3.828238564	4.404371139	1.856319646	2.852685852	3.662686318	2.733875352	4.205645088	2.632705379	2.543311019
38.1	4.471205023	2.29878176	3.455583677	2.831676223	3.183982519	3.732053159	2.712673911	3.626473013	2.69006571	1.764273534	2.940143254	3.1093298	3.919739557	2.324631767	1.903258515	3.346044903	3.77805189	4.927974179	1.96084788	1.852943673	3.624305642	3.216083861	4.106371772	1.908131549	3.720904446	2.526172001	2.821039727	3.761354428	2.747381169	2.687732819
38.2	4.207816343	3.385875512	3.579623076	2.286681285	2.992258504	3.961581658	2.600995677	2.630723007	2.556641298	1.489455077	3.735468021	3.352144091	3.539863543	3.566624	1.58736211	3.775013657	3.699861415	4.17047873	1.800049197	2.61493995	4.384085736	3.816721547	3.576247601	3.089806081	4.027941373	2.726502106	2.755699244	3.374793283	2.414060284	2.650774437
39.1	4.237962882	4.645382331	3.431398315	2.829989359	7.542171362	4.957115975	5.748007099	4.364958967	2.74938924	4.256903469	5.434429072	4.58723836	4.262398578	3.727155896	4.908868137	3.398500871	5.520165118	4.95274544	2.502422772	4.451590944	5.735215085	5.055871542	4.394378317	3.933363961	5.329062227	5.644687808	4.805542171	4.574616837	4.437727774	6.567787276
39.2	4.110268854	3.830855646	3.223723415	2.959764778	4.561849103	4.218346434	4.639170217	3.975913525	3.91223884	4.384342047	4.116383057	4.692558874	3.40132464	3.695243328	4.350309119	4.320616811	3.385584272	4.799197162	3.333549678	4.354933778	4.463787876	2.671628981	5.254645815	2.438698453	4.969271619	5.733118663	3.999608616	5.942607633	6.64992437	6.709628383
40.1	4.174776314	4.527531429	3.383950307	2.253211756	4.891058954	4.484995242	5.427359446	3.034287919	2.602628619	3.8770836	4.145157339	3.306670255	1.969799587	2.985435581	4.006412035	4.069973635	4.122273479	3.992277178	3.067062832	2.961079854	3.628012977	4.849879197	3.941590885	3.944658891	4.952139703	5.435468249	4.45302694	4.114103784	5.965465241	6.276722209
40.2	4.445391678	3.656458615	3.360912032	2.575765643	4.955015157	4.446917204	4.394680819	3.963177231	3.142870192	4.155638339	4.51286717	3.674320534	2.091793585	3.040700468	3.671779096	3.758435372	4.607210158	3.695766704	2.726858676	4.385058235	4.411057389	4.205774877	4.36604519	2.368602423	5.040784619	5.520110731	5.189423711	5.472482248	3.948241063	6.289005932
41.1	4.217716962	2.220253484	3.423001247	1.983159253	4.745399774	3.400548859	4.483301796	3.01337775	2.682074111	1.72876296	4.463518488	4.186510858	3.362541426	2.988537456	3.370271711	4.093348049	4.728760784	5.083339333	2.332135324	2.972382947	3.086227196	3.885997935	5.749861385	2.915261211	3.706252043	4.784729059	3.109663276	5.573518135	7.451803732	2.722782945
41.2	4.398234748	3.077018885	3.352549506	2.119009822	3.139541694	2.654801439	3.886799842	2.246877457	3.008657373	1.713039415	4.698459648	4.905307091	3.845048393	3.081816811	3.160121033	4.075448771	4.24989507	5.169154156	3.296038561	1.890205413	4.215221179	3.507866932	5.336905327	1.941753125	2.137766136	4.921511549	4.186240646	4.875432615	4.699205686	4.434221214
